ID	FluxPsiDiff	NumIsoform	Type	RegP	FluxPsiG1	FluxPsiG2	TotalCountG1	TotalCountG2
ASM#10869	0.0	11	NA	NA	1.0	1.0	19.666666666666668	63.333333333333336
ASM#10870	0.05497058407133337	2	SE	0.249245658738864	0.594653336687	0.6496239207583333	68.33333333333333	29.333333333333332
ASM#10871	0.008733941002333333	3	NA	0.533427025590849	0.985334926224	0.9766009852216667	68.33333333333333	29.333333333333332
ASM#10872	0.10973534532766677	2	NA	0.0108457461229938	0.6845843279123333	0.5748489825846667	301.6666666666667	286.6666666666667
ASM#10873	0.0023841303783334045	2	NA	0.376177656181176	0.953517356807	0.9511332264286666	301.6666666666667	286.6666666666667
ASM#10874	0.0018366252090000756	3	NA	0.832498395824788	0.81863335961	0.816796734401	299.6666666666667	267.6666666666667
ASM#10875	0.0018366252090000756	3	NA	0.832498395824788	0.81863335961	0.816796734401	299.6666666666667	267.6666666666667
ASM#10876	0.09138194372856667	17	NA	0.0598111110477604	0.5553178847296667	0.6334932018526667	126.0	96.33333333333333
ASM#10877	NA	19	NA	NA	NA	NA	8.666666666666666	8.0
ASM#10878	0.04207516339866668	2	NA	0.481921791213145	0.9930555555556667	0.950980392157	47.333333333333336	31.0
ASM#10879	0.013469387755100001	2	NA	0.183545069623525	0.986530612245	1.0	50.333333333333336	32.666666666666664
ASM#10880	0.15722628674133332	316	NA	0.0317343922954466	0.5769841269843333	0.419757840243	84.33333333333333	48.0
ASM#10881	0.03370846142600015	3	NA	0.468926726947289	0.7388010540186668	0.7050925925926667	21.666666666666668	18.0
ASM#10882	0.27342748693666663	5	NA	0.00750268375940069	0.4104801340826667	0.6839076210193333	45.666666666666664	47.666666666666664
ASM#10883	0.11517179335506667	4	NA	0.112445360648665	0.8286503007	0.9438220940550001	45.666666666666664	47.666666666666664
ASM#10884	0.06261717394776668	2	NA	0.0440591889176895	0.8787707113859998	0.8161535374383333	128.66666666666666	71.33333333333333
ASM#10885	0.010720277339666628	2	NA	0.191343299652506	0.96519413152	0.9544738541803334	447.3333333333333	286.0
ASM#10886	NA	15	NA	NA	NA	NA	6.666666666666667	13.0
ASM#10887	0.01556141040066672	2	SE	0.132103645245828	0.5217099393073333	0.5372713497080001	2147.6666666666665	2430.0
ASM#10888	0.015627570177000005	2	SE	0.129906792426698	0.528237526573	0.5438650967499999	2147.6666666666665	2430.0
