ID	FluxPsiDiff	NumIsoform	Type	FluxPsiG1	FluxPsiG2
ASM#2522	0.19206349206366663	23	NA	0.3257936507936667	0.42857142857133335
ASM#2523	0.03818632665633334	7	NA	0.5083898887756667	0.5322771658753334
ASM#2524	NA	6	NA	NA	NA
ASM#2525	NA	12	NA	NA	NA
ASM#2526	NA	2	NA	NA	NA
ASM#2527	0.08974669684566669	31	NA	0.668796720521	0.7305010893243334
ASM#2528	0.02641385836440667	13	NA	0.45801922866833333	0.47016182751433333
ASM#2529	0.06024378073103333	4	NA	0.6310428168323333	0.6271249318056666
ASM#2530	NA	2	NA	NA	NA
ASM#2531	0.04325867782266671	278	NA	0.21877779140933332	0.262036469232
ASM#2532	0.32380952380966677	27	NA	0.6666666666666666	0.9904761904763334
ASM#2533	NA	2	SE	NA	NA
ASM#2534	NA	2	SE	NA	NA
ASM#2535	0.06028638006300002	36	NA	0.2959378733573333	0.3562242534203333
ASM#2536	NA	24	NA	NA	NA
ASM#2537	NA	3	NA	NA	NA
ASM#2538	0.0013996944616666562	16	NA	0.9986003055383333	1.0
ASM#2539	0.11614468864453331	29	NA	0.32676303854899996	0.2970085470083333
ASM#2540	0.04047799011466657	25	NA	0.8583338057963333	0.8178558156816668
ASM#2541	NA	18	NA	NA	NA
ASM#2542	NA	2	NA	NA	NA
ASM#2543	0.027685654138999927	2	NA	0.8595085470086667	0.8871942011476667
ASM#2544	0.04845446950700005	64	NA	0.4619047619046667	0.4134502923976667
ASM#2545	0.017733451093633334	47	NA	0.503502356959	0.5151524057296667
ASM#2546	0.01076388888900004	12	NA	1.0	0.989236111111
ASM#2547	NA	8	NA	NA	NA
ASM#2548	NA	15	NA	NA	NA
ASM#2549	0.0018009291139999828	2	SE	0.960952745996	0.959151816882
ASM#2550	0.08590923288266661	9	NA	0.5719408942203333	0.516691593175
ASM#2551	NA	5	NA	NA	NA
ASM#2552	0.33310011660833333	8	NA	0.7058322690506666	0.3727321524423333
ASM#2553	0.027542556366000004	33	NA	0.34972231776499996	0.32439966993700003
ASM#2554	0.0271867421526667	6	NA	0.9131471415726667	0.88596039942
ASM#2555	0.07332147012143667	8	NA	0.7840986105783333	0.7259021842356667
ASM#2556	0.00857101128033344	2	SE	0.8084285611380001	0.7998575498576667
ASM#2557	0.08569585911666672	2	SE	0.7655624504749999	0.8512583095916666
ASM#2558	0.0023302107496665503	5	NA	0.9505776636713333	0.9529078744209999
ASM#2559	NA	7	NA	NA	NA
ASM#2560	0.07768865121806666	16	NA	1.0	0.9223113487819999
ASM#2561	NA	2	SE	NA	NA
ASM#2562	NA	2	SE	NA	NA
ASM#2563	0.6130517023959999	2	NA	0.6130517023959999	0.0
ASM#2564	NA	2	NA	NA	NA
ASM#2565	0.06795700021566675	15	NA	0.9695476190476667	0.901590618832
ASM#2566	0.0010611424393333624	2	SE	0.8527552699173334	0.8538164123566667
ASM#2567	0.01737977769300003	2	NA	0.8665749870156666	0.8839547647086666
ASM#2568	0.016281858355333356	5	NA	0.7579782550623334	0.7562669084516668
ASM#2569	0.05589543851966666	60	NA	0.501069012682	0.47800630819466666
ASM#2570	0.04974817076666668	3	NA	0.7938749189240001	0.840627860798
ASM#2571	0.025523875823000086	2	SE	0.8882112447143333	0.9137351205373334
ASM#2572	0.0386688304613334	25	NA	0.8668840304450001	0.8282151999836667
ASM#2573	0.09915261289066657	17	NA	0.7547924297926666	0.655639816902
ASM#2574	0.01554294379400012	2	SE	0.73879472693	0.7232517831359999
ASM#2575	NA	3	NA	NA	NA
ASM#2576	0.056125356125333314	6	NA	0.8128205128206667	0.7566951566953334
ASM#2577	NA	28	NA	NA	NA
ASM#2578	NA	34	NA	NA	NA
ASM#2579	NA	2	ASS	NA	NA
ASM#2580	0.039304630519333306	25	NA	0.3667792443606667	0.35486454023766667
ASM#2581	0.029373626139699995	260	NA	0.23917676959033332	0.24522681293899998
ASM#2582	0.08888888888900004	16	NA	0.7000000000000001	0.611111111111
ASM#2583	0.038172564755666716	26	NA	0.41356542617066666	0.4495908774546667
ASM#2584	0.09314504469466667	3	NA	0.33346949891066663	0.4266145436053333
ASM#2585	0.035696257908333306	3	NA	0.597630718954	0.6333269768623333
ASM#2586	0.13405739735166666	4	NA	0.44886363636366666	0.33504952223033335
ASM#2587	0.06765696352999995	2	SE	0.6948924731183332	0.6272355095883333
ASM#2588	0.014978312363999935	3	NA	0.976401956794	0.9913802691579999
ASM#2589	NA	3	NA	NA	NA
ASM#2590	0.04441147088200004	5	NA	0.9183430948136667	0.8739316239316667
ASM#2591	0.1395120612677667	91	NA	0.35697751322733334	0.4494758692266667
ASM#2592	0.02365093787799999	41	NA	0.8331157146723335	0.81304314504
ASM#2593	0.25382110579466666	38	NA	1.0	0.7461788942053333
ASM#2594	0.14389291715500008	72	NA	0.7606676752989999	0.904560592454
ASM#2595	0.2808802308803333	14	NA	0.5762626262626668	0.8571428571430001
ASM#2596	NA	34	NA	NA	NA
ASM#2597	0.0	6	NA	1.0	1.0
ASM#2598	0.04393922875033332	21	NA	0.374337124337	0.408271690903
ASM#2599	0.07262828495700008	8	NA	0.6848346478483333	0.628144078144
ASM#2600	NA	18	NA	NA	NA
ASM#2601	NA	2	NA	NA	NA
ASM#2602	NA	2	NA	NA	NA
ASM#2603	NA	2	NA	NA	NA
ASM#2604	0.014995511906666667	61	NA	0.50086296795	0.5032052433356666
ASM#2605	0.10700562362690333	31	NA	0.970219931835	0.876051577424
ASM#2606	0.076527602832	4	NA	0.5202254214796667	0.4770271326923334
ASM#2607	0.12189701210866666	3	NA	0.6702591592943333	0.792156171403
ASM#2608	0.0	2	NA	1.0	1.0
ASM#2609	NA	4	NA	NA	NA
ASM#2610	NA	2	NA	NA	NA
ASM#2611	0.10084047479566668	35	NA	0.4972650671536667	0.5579864651896668
ASM#2612	0.019569196236000064	2	ASS	0.6843434343433333	0.7039126305793334
ASM#2613	0.042184371489333294	121	NA	0.425795433619	0.445297674213
ASM#2614	NA	2	NA	NA	NA
ASM#2615	NA	20	NA	NA	NA
ASM#2616	0.028657145323999877	24	NA	0.9017797017796667	0.9304368471036666
ASM#2617	0.0825396825396667	2	NA	0.9174603174603333	1.0
ASM#2618	NA	2	NA	NA	NA
ASM#2619	NA	176	NA	NA	NA
ASM#2620	0.000854700855033308	5	NA	0.8641025641026667	0.8632478632476666
ASM#2621	0.014335509238333377	35	NA	0.9715799837193333	0.9859154929576667
ASM#2622	NA	16	NA	NA	NA
ASM#2623	0.008652219599196667	2	SE	0.9969418960243334	0.9882896764253332
ASM#2624	NA	15	NA	NA	NA
ASM#2625	NA	2	SE	NA	NA
ASM#2626	NA	2	SE	NA	NA
ASM#2627	NA	2	NA	NA	NA
ASM#2628	0.04504790489900001	6	NA	0.603501039598	0.558453134699
ASM#2629	NA	3	NA	NA	NA
ASM#2630	0.10678119395220002	21	NA	0.6261808367073334	0.5604921394396667
ASM#2631	0.010617506283833344	11	NA	0.8899960074600001	0.8793785011763333
ASM#2632	0.08798771313166676	2	ASS	0.500751511229	0.5887392243606667
ASM#2633	0.050562887405000034	7	NA	0.908604845447	0.858041958042
ASM#2634	NA	2	NA	NA	NA
ASM#2635	0.03508147974000009	14	NA	0.6662141143373334	0.7012955940773334
ASM#2636	0.045698097091999956	4	NA	0.6267850031293333	0.612240010947
ASM#2637	NA	127	NA	NA	NA
ASM#2638	NA	13	NA	NA	NA
ASM#2639	NA	2	NA	NA	NA
ASM#2640	0.07925811557599999	3	NA	0.380977982591	0.460236098167
ASM#2641	0.07693162018583335	56	NA	0.33290095010546666	0.2758939174033333
ASM#2642	NA	2	NA	NA	NA
ASM#2643	NA	29	NA	NA	NA
ASM#2644	NA	8	NA	NA	NA
ASM#2645	0.08153452521933333	11	NA	0.629512516469	0.6109392980436666
ASM#2646	NA	2	ASS	NA	NA
ASM#2647	0.08861334422600001	96	NA	0.355177360459	0.2947281633443333
ASM#2648	0.0648434681256666	28	NA	0.5085124315213333	0.4436689633956667
ASM#2649	NA	13	NA	NA	NA
ASM#2650	0.02163312693500008	14	NA	0.8035130718953333	0.8251461988303334
ASM#2651	0.027777777777766664	8	NA	1.0	0.9722222222223333
ASM#2652	0.05316847678221	30	NA	0.5624709522976667	0.5532411883236666
ASM#2653	0.009443988522666646	2	SE	0.5381583506586667	0.5476023391813333
ASM#2654	0.04197448793899994	47	NA	0.6012965208473333	0.576726079947
ASM#2655	0.08941798941833334	11	NA	0.4296296296293334	0.5190476190476667
ASM#2656	0.02917130318066663	28	NA	0.5416082281440001	0.5707795313246667
ASM#2657	NA	2	SE	NA	NA
ASM#2658	NA	2	NA	NA	NA
ASM#2659	NA	3	NA	NA	NA
ASM#2660	0.03994107744133346	4	NA	0.8114478114476666	0.8513888888890001
ASM#2661	0.0	15	NA	1.0	1.0
ASM#2662	NA	6	NA	NA	NA
ASM#2663	0.08492867867866664	5	NA	0.5972222222223333	0.6706081081083334
ASM#2664	NA	2	NA	NA	NA
ASM#2665	NA	15	NA	NA	NA
ASM#2666	0.009570905477999991	48	NA	0.651194033308	0.64162312783
ASM#2667	NA	12	NA	NA	NA
ASM#2668	0.02390684995755	8	NA	0.9647239805513333	0.9876657825503333
ASM#2669	0.0966774640192	29	NA	0.317024562045	0.39904825098266666
ASM#2670	0.06170329076666675	16	NA	0.5178812805213333	0.45831824085766665
ASM#2671	0.0406108646926667	51	NA	0.5662725733433334	0.530658838878
ASM#2672	0.0371985897427	9	NA	0.820087593566	0.786431976531
ASM#2673	0.06797791580400014	12	NA	0.5476190476193333	0.6155969634233335
ASM#2674	0.0	27	NA	1.0	1.0
ASM#2675	0.03262057810563333	6	NA	0.462552667305	0.474734958016
ASM#2676	NA	3	NA	NA	NA
ASM#2677	NA	3	NA	NA	NA
ASM#2678	0.05326594724399997	5	NA	0.7686114207853333	0.80420229569
ASM#2679	0.4875776397516667	13	NA	0.0	0.4875776397516667
ASM#2680	NA	2	NA	NA	NA
ASM#2681	0.06724605590979665	905	NA	0.6230130412826665	0.6767925988890001
ASM#2682	NA	2	NA	NA	NA
ASM#2683	NA	8	NA	NA	NA
ASM#2684	0.039658301584666655	25	NA	0.7684687910253333	0.8081270926099999
ASM#2685	NA	15	NA	NA	NA
ASM#2686	NA	5	NA	NA	NA
ASM#2687	0.24814814814813332	4	NA	0.9259259259259999	0.7333333333333334
ASM#2688	NA	2	SE	NA	NA
ASM#2689	NA	2	NA	NA	NA
ASM#2690	0.0	3	NA	1.0	1.0
ASM#2691	0.029000561095333333	3	NA	0.7059083618363333	0.676907800741
ASM#2692	0.01079277160833328	2	NA	0.7718694638176666	0.7610766922093334
ASM#2693	0.016265422190666623	30	NA	0.41075689423166667	0.4270223164223333
ASM#2694	NA	2	NA	NA	NA
ASM#2695	0.017146327244000004	6	NA	0.6483512924689999	0.6654976197129999
ASM#2696	0.0032838070628766667	2	NA	1.0	0.9967161929373334
ASM#2697	NA	2	NA	NA	NA
ASM#2698	NA	13	NA	NA	NA
ASM#2699	NA	3	NA	NA	NA
ASM#2700	NA	29	NA	NA	NA
ASM#2701	0.020387441941733322	4	NA	0.9137881539053333	0.898898947098
ASM#2702	NA	20	NA	NA	NA
ASM#2703	0.0018322084046666909	2	NA	0.994083005353	0.9959152137576667
ASM#2704	0.0018322084046666909	2	NA	0.994083005353	0.9959152137576667
ASM#2705	0.000459186129503332	2	SE	0.9895315937466665	0.9899907798759999
ASM#2706	0.14691558441566677	4	NA	0.9583333333333334	0.8114177489176666
ASM#2707	NA	4	NA	NA	NA
ASM#2708	0.004864824717766669	2	SE	0.9666666666666667	0.9618018419490001
ASM#2709	NA	19	NA	NA	NA
ASM#2710	0.011549999056999993	9	NA	0.5700383642266668	0.5765860260933334
ASM#2711	NA	2	NA	NA	NA
ASM#2712	NA	2	NA	NA	NA
ASM#2713	0.11120476218523334	367	NA	0.7453262786596667	0.6899841017489999
ASM#2714	0.07700055368099995	11	NA	0.5433196064973332	0.4663190528163333
ASM#2715	0.04708626628566659	6	NA	0.8531542531543334	0.8060679868686668
ASM#2716	0.07962853103200002	3	NA	0.532817808305	0.453189277273
ASM#2717	NA	3	NA	NA	NA
ASM#2718	NA	4	NA	NA	NA
ASM#2719	0.16666666666666666	14	NA	0.8333333333333334	0.6930074871253332
ASM#2720	0.017298627464666594	3	NA	0.6176627384956667	0.6003641110310001
ASM#2721	0.012930803047000061	2	SE	0.5282713898566667	0.5153405868096668
ASM#2722	0.0079455113488	2	SE	0.9841179807150001	0.9920634920633334
ASM#2723	0.03673511369333338	7	NA	0.3973679987163334	0.360632885023
ASM#2724	0.02494346470166668	6	NA	0.6452415342643333	0.6399835058373333
ASM#2725	0.656734360411	24	NA	0.656734360411	0.0
ASM#2726	0.014760692350000104	15	NA	0.982256054131	0.9674953617809999
ASM#2727	NA	11	NA	NA	NA
ASM#2728	0.030813430692333332	7	NA	0.449965601663	0.459531463082
ASM#2729	0.05953283624766667	10	NA	0.28224101479933333	0.25826985953566667
ASM#2730	0.06227626162900002	2	NA	0.5837818518206667	0.6460581134496667
ASM#2731	NA	2	SE	NA	NA
ASM#2732	0.05084585889400006	2	SE	0.562042721386	0.61288858028
ASM#2733	NA	20	NA	NA	NA
ASM#2734	NA	2	NA	NA	NA
ASM#2735	NA	13	NA	NA	NA
ASM#2736	NA	4	NA	NA	NA
ASM#2737	0.02199847189433335	4	NA	0.9115926227223333	0.889594150828
ASM#2738	0.0	4	NA	1.0	1.0
ASM#2739	NA	3	NA	NA	NA
ASM#2740	0.06705818691099996	3	NA	0.7311274509803334	0.6640692640693334
ASM#2741	0.019950367977000005	11	NA	0.601550387597	0.58160001962
ASM#2742	NA	2	NA	NA	NA
ASM#2743	0.023222553795633337	16	NA	0.48036683555233334	0.48024030471299994
ASM#2744	0.043298379496333333	104	NA	0.46550496809566666	0.45589580010633335
ASM#2745	NA	3	NA	NA	NA
ASM#2746	0.056741390513330006	18	NA	0.8164160401003334	0.857057031567
ASM#2747	0.01440009196833325	3	NA	0.5668727625486666	0.5524726705803333
ASM#2748	0.05240917443933335	31	NA	0.7755523598613333	0.723143185422
ASM#2749	0.0077237619263333945	32	NA	0.5348544113526666	0.5423309850449999
ASM#2750	0.04304869176786666	23	NA	0.49333333333333335	0.4804945054946667
ASM#2751	0.0	19	NA	1.0	1.0
ASM#2752	0.02390630703599994	24	NA	0.916872016872	0.940778323908
ASM#2753	NA	83	NA	NA	NA
ASM#2754	NA	16	NA	NA	NA
ASM#2755	0.056313131312999976	9	NA	0.6527777777780001	0.7090909090909999
ASM#2756	NA	27	NA	NA	NA
ASM#2757	NA	8	NA	NA	NA
ASM#2758	NA	5	NA	NA	NA
ASM#2759	0.1274928774928	82	NA	0.9696969696969999	0.8725071225073333
ASM#2760	NA	19	NA	NA	NA
ASM#2761	0.04359381574400001	83	NA	0.49213836478	0.480240195045
ASM#2762	0.21264367816100002	28	NA	0.4040404040406667	0.27876720980200004
ASM#2763	NA	30	NA	NA	NA
ASM#2764	0.08366923892833344	58	NA	0.6452991452993334	0.561629906371
ASM#2765	0.010518741665999976	2	ASS	0.5698074557070001	0.580326197373
ASM#2766	NA	3	NA	NA	NA
ASM#2767	NA	2	SE	NA	NA
ASM#2768	0.12594278212366672	36	NA	0.49986683391000003	0.3739240517863333
ASM#2769	NA	8	NA	NA	NA
ASM#2770	0.01245756216299998	2	SE	0.9784064868676667	0.9908640490306667
ASM#2771	NA	27	NA	NA	NA
ASM#2772	NA	7	NA	NA	NA
ASM#2773	0.07323999100300005	15	NA	0.5972222222223333	0.6704622132253334
ASM#2774	NA	25	NA	NA	NA
ASM#2775	0.028939555932666672	84	NA	0.5396275762453334	0.5255012658563333
ASM#2776	0.009139886812666642	3	NA	0.7973627382463334	0.8042309688236667
ASM#2777	0.05325883830399997	53	NA	0.6715165623939999	0.7067657472946668
ASM#2778	NA	2	SE	NA	NA
ASM#2779	0.024804660052666683	13	NA	0.942642440933	0.9178377808803333
ASM#2780	NA	3	NA	NA	NA
ASM#2781	NA	3	NA	NA	NA
ASM#2782	NA	3	NA	NA	NA
ASM#2783	0.012153368572999979	2	SE	0.6388437950936666	0.6266904265206666
ASM#2784	0.06311314930800002	32	NA	0.811965811966	0.77107488488
ASM#2785	NA	2	NA	NA	NA
ASM#2786	NA	2	NA	NA	NA
ASM#2787	NA	10	NA	NA	NA
ASM#2788	0.16215730846100002	6	NA	0.8743170682746667	0.7269299927986665
ASM#2789	0.010123246617666615	2	SE	0.946463380674	0.9363401340563334
ASM#2790	0.022140476050066665	2	NA	0.9394443646046667	0.9615848406546667
ASM#2791	NA	3	NA	NA	NA
ASM#2792	0.00914179857048	15	NA	0.6322134387353332	0.6294274894423334
ASM#2793	NA	3	NA	NA	NA
ASM#2794	NA	4	NA	NA	NA
ASM#2795	0.024205107988666597	27	NA	0.9135850626719999	0.8893799546833333
ASM#2796	NA	2	NA	NA	NA
ASM#2797	0.007278612951666652	2	SE	0.9872335821703334	0.9945121951220001
ASM#2798	0.01759977136333335	2	SE	0.7931501393866668	0.8107499107499999
ASM#2799	0.004960221122133332	2	SE	0.9710714653486666	0.9760316864706667
ASM#2800	0.07847002619366672	22	NA	0.35163583812933336	0.315437030075
ASM#2801	NA	3	NA	NA	NA
ASM#2802	NA	2	NA	NA	NA
ASM#2803	NA	2	SE	NA	NA
ASM#2804	NA	2	NA	NA	NA
ASM#2805	NA	2	NA	NA	NA
ASM#2806	0.13862155388466674	2	NA	0.49333333333333335	0.631954887218
ASM#2807	0.0997790253226668	2	NA	0.7963369963370001	0.6965579710143333
ASM#2808	NA	2	SE	NA	NA
ASM#2809	0.05751075141233333	3	NA	0.6803059477963332	0.6680672268906666
ASM#2810	NA	19	NA	NA	NA
ASM#2811	NA	2	NA	NA	NA
ASM#2812	0.0015182202383333676	2	SE	0.9962859507549999	0.9978041709933333
ASM#2813	NA	5	NA	NA	NA
ASM#2814	0.04613494655933348	5	NA	0.9236804332226667	0.8775454866633332
ASM#2815	0.0950334088503334	2	NA	0.5555555555556667	0.4605221467053333
ASM#2816	NA	2	NA	NA	NA
ASM#2817	0.1306925847053334	10	NA	0.6746031746033333	0.8052957593086667
ASM#2818	0.08790443273166648	13	NA	0.6455134903409999	0.5576090576093334
ASM#2819	0.016219103930999956	2	SE	0.7424295364546666	0.7262104325236667
ASM#2820	0.05537303179099998	17	NA	0.541207622814	0.580471392211
ASM#2821	0.026938649425999994	2	NA	0.8189553734933334	0.7920167240673334
ASM#2822	0.29172274119633335	3	NA	0.7226475279106667	0.479294532628
ASM#2823	0.09838585943366651	10	NA	0.8695925131916665	0.771206653758
ASM#2824	0.0579957075433333	8	NA	0.7334897273653334	0.7914854349086666
ASM#2825	0.03303937666966661	23	NA	0.4908823529413333	0.5145046524356667
ASM#2826	NA	29	NA	NA	NA
ASM#2827	0.1169122863496666	5	NA	0.6515837104073333	0.7351778656126666
ASM#2828	0.14044966691766664	21	NA	0.40902903811266667	0.42822500830499993
ASM#2829	0.05714285714296667	9	NA	0.49382716049366665	0.4846822939703334
ASM#2830	NA	33	NA	NA	NA
ASM#2831	NA	2	NA	NA	NA
ASM#2832	NA	18	NA	NA	NA
ASM#2833	0.026591690549333302	57	NA	0.6489344841143333	0.622342793565
ASM#2834	NA	29	NA	NA	NA
ASM#2835	0.09857217945433339	61	NA	0.38762626262600003	0.28905408317166664
ASM#2836	0.013508864175333146	37	NA	0.7944535313333333	0.7809446671580001
ASM#2837	0.11284032169363332	39	NA	0.6836257309943333	0.7139465981293333
ASM#2838	NA	2	NA	NA	NA
ASM#2839	0.048628100486	5	NA	0.6799089068826666	0.6510929730743333
ASM#2840	NA	8	NA	NA	NA
ASM#2841	NA	4	NA	NA	NA
ASM#2842	NA	2	NA	NA	NA
ASM#2843	NA	17	NA	NA	NA
ASM#2844	0.005520123692333345	5	NA	0.9962642743126667	0.9907441506203334
ASM#2845	0.06558704453429995	39	NA	0.257894736842	0.19230769230770003
ASM#2846	NA	2	NA	NA	NA
ASM#2847	0.11992889050683334	95	NA	0.3352693261213333	0.3225615887383333
ASM#2848	0.08543678543666666	4	NA	0.36217948717933335	0.3458152958153333
ASM#2849	0.21895424836600008	3	NA	0.8856209150326667	0.6666666666666666
ASM#2850	0.04505632040033325	39	NA	0.731809070281	0.6867527498806667
ASM#2851	0.06863746849296665	9	NA	0.7742424242423334	0.760076353699
ASM#2852	0.21771978021996666	3	NA	0.5256410256413333	0.32892416225733334
ASM#2853	0.008111227615666738	10	NA	0.9482251144473333	0.956336342063
ASM#2854	0.09540875101033333	136	NA	0.7055672625849999	0.6600211382823333
ASM#2855	0.06956700861066667	4	NA	0.5403946772133333	0.550617283951
ASM#2856	NA	40	NA	NA	NA
ASM#2857	0.07030106374166673	32	NA	0.4856839067363334	0.5559849704780001
ASM#2858	NA	16	NA	NA	NA
ASM#2859	0.001233883821666698	2	NA	0.8438993710693333	0.8426654872476668
ASM#2860	0.05626288059616667	11	NA	0.7311233848886666	0.6774471526226667
ASM#2861	0.013261890841000018	13	NA	0.7463553219723332	0.7505985860919999
ASM#2862	0.024561550794999998	2	NA	0.9346969120063333	0.9101353612116667
ASM#2863	0.049131405653000004	2	NA	0.8524216524216666	0.8032902467686668
ASM#2864	0.08640307303833339	13	NA	0.5424533351953333	0.5861277386059999
ASM#2865	0.13172056701499996	26	NA	0.538069773364	0.406349206349
ASM#2866	0.0007617091706333262	2	NA	0.9651250440723333	0.964363334902
ASM#2867	0.03788985460133343	16	NA	0.7916859110053333	0.8295757656066667
ASM#2868	NA	18	NA	NA	NA
ASM#2869	0.02449330673433331	246	NA	0.6935842946773333	0.6809523809520001
ASM#2870	NA	17	NA	NA	NA
ASM#2871	NA	2	NA	NA	NA
ASM#2872	0.13566618566600008	34	NA	0.959259259259	0.8235930735929999
ASM#2873	0.020760696424333203	3	NA	0.7983332591686666	0.7775725627443334
ASM#2874	0.022313570234166656	6	NA	0.7241422015116666	0.7256950753216667
ASM#2875	0.04404761904766666	3	NA	0.8030303030303333	0.829761904762
ASM#2876	0.03286492374723332	3	NA	0.7925925925926668	0.8047385620913333
ASM#2877	NA	3	NA	NA	NA
ASM#2878	0.0008579260323999943	2	ASS	0.9140978643196666	0.9149557903519999
ASM#2879	0.028105091423666684	5	NA	0.666788749601	0.6948938410246667
ASM#2880	NA	14	NA	NA	NA
ASM#2881	NA	54	NA	NA	NA
ASM#2882	NA	12	NA	NA	NA
ASM#2883	NA	2	NA	NA	NA
ASM#2884	NA	3	NA	NA	NA
ASM#2885	0.0949290313326665	14	NA	0.5690035273370001	0.6639325586696666
ASM#2886	0.05536511418866663	2	NA	0.9188034188036666	0.8634383046149999
ASM#2887	0.0232942005733332	9	NA	0.729812855368	0.7065186547946668
ASM#2888	NA	4	NA	NA	NA
ASM#2889	0.225753968254	7	NA	0.4642857142856667	0.5747222222223334
ASM#2890	0.014653226078333303	3	NA	0.976927021075	0.9915802471533333
ASM#2891	NA	2	NA	NA	NA
ASM#2892	0.13804019043100002	2	ASS	0.6627765064836666	0.8008166969146666
ASM#2893	0.002687513895666682	2	NA	0.6574494186576667	0.654761904762
ASM#2894	0.06262159560973334	6	NA	0.8680043680043333	0.9306259636140001
ASM#2895	0.20107407850099998	33	NA	0.475017735887	0.670835779996
ASM#2896	0.008545013147333469	2	NA	0.5648046815626667	0.5562596684153333
ASM#2897	NA	6	NA	NA	NA
ASM#2898	NA	7	NA	NA	NA
ASM#2899	0.010107100967666649	12	NA	0.8169387458166666	0.817005420054
ASM#2900	NA	2	SE	NA	NA
ASM#2901	0.140663322185	2	NA	0.5333333333333333	0.6739966555183333
ASM#2902	0.15711588765433332	22	NA	0.5972598522166667	0.44014396456233335
ASM#2903	NA	25	NA	NA	NA
ASM#2904	NA	8	NA	NA	NA
ASM#2905	0.11165033504433342	22	NA	0.4343038639336667	0.44700335125866664
ASM#2906	0.13872377622400003	3	NA	0.469696969697	0.3958333333333333
ASM#2907	NA	2	NA	NA	NA
ASM#2908	NA	22	NA	NA	NA
ASM#2909	NA	8	NA	NA	NA
ASM#2910	NA	5	NA	NA	NA
ASM#2911	0.0180382089286667	2	ASS	0.5422401277583333	0.560278336687
ASM#2912	0.0180382089286667	5	NA	0.5422401277583333	0.560278336687
ASM#2913	0.12223696255900002	27	NA	0.2709235209236666	0.3084528076463333
ASM#2914	0.006530566207700039	2	NA	0.8050041356493333	0.811534701857
ASM#2915	0.08605700812566669	2	SE	0.5873268493956666	0.50126984127
ASM#2916	NA	24	NA	NA	NA
ASM#2917	NA	5	NA	NA	NA
ASM#2918	0.0055803260717	2	NA	0.973240220142	0.9788205462136667
ASM#2919	NA	2	NA	NA	NA
ASM#2920	NA	2	NA	NA	NA
ASM#2921	0.01856941504133336	2	NA	0.7366742308363333	0.718104815795
ASM#2922	0.008384716732533335	13	NA	0.990771684456	0.9850254955796668
ASM#2923	0.024916995578666667	3	NA	0.6421021694856667	0.6395697407866666
ASM#2924	0.025857442253999996	4	NA	0.623998668491	0.622784108895
ASM#2925	0.02086761387833347	32	NA	0.6886847993636667	0.6678171854853332
ASM#2926	0.07983118330933331	4	NA	0.4147157190636667	0.40524499654933327
ASM#2927	0.014598927642666737	4	NA	0.5774340393906666	0.5792124542126666
ASM#2928	NA	11	NA	NA	NA
ASM#2929	0.007677692992000051	14	NA	0.962798020693	0.955120327701
ASM#2930	0.06300241634566672	14	NA	0.48329156223866665	0.5462939785843334
ASM#2931	0.13493566618533331	29	NA	0.2914862914863333	0.42642195767166663
ASM#2932	0.04310529549433317	4	NA	0.5597643097646666	0.5166590142703334
ASM#2933	0.04093543571233327	17	NA	0.9129876349703333	0.872052199258
ASM#2934	0.026871604702633334	16	NA	0.8932404401153334	0.9067787114843333
ASM#2935	NA	4	NA	NA	NA
ASM#2936	0.03294888762799997	83	NA	0.8551711098503333	0.8222222222223333
ASM#2937	0.0426184926185	15	NA	0.5263157894736666	0.5066951566953334
ASM#2938	0.11290774269706667	45	NA	0.37959761310766665	0.4598138695126666
ASM#2939	NA	6	NA	NA	NA
ASM#2940	NA	2	NA	NA	NA
ASM#2941	0.016317016317000006	2	NA	0.9230769230770001	0.939393939394
ASM#2942	0.036909051611	11	NA	0.6321963002236667	0.5952872486126667
ASM#2943	0.040651945175066664	36	NA	0.933923162761	0.9234443647763334
ASM#2944	NA	5	NA	NA	NA
ASM#2945	NA	3	NA	NA	NA
ASM#2946	NA	2	NA	NA	NA
ASM#2947	0.01533484507233332	13	NA	0.41531397557199995	0.42227012618233334
ASM#2948	0.15086197286	12	NA	0.587301587302	0.714619573732
ASM#2949	0.0	15	NA	1.0	1.0
ASM#2950	NA	2	NA	NA	NA
ASM#2951	0.28748408454299995	24	NA	0.6113636363636666	0.3238795518206667
ASM#2952	0.092173562424	8	NA	0.5934733514	0.6450742240213333
ASM#2953	NA	37	NA	NA	NA
ASM#2954	0.049506460495333304	13	NA	0.294156027208	0.3359110233373333
ASM#2955	NA	2	SE	NA	NA
ASM#2956	0.010921875819333349	13	NA	0.9060540371566667	0.916975912976
ASM#2957	NA	22	NA	NA	NA
ASM#2958	0.11488603988599999	8	NA	0.7046296296296667	0.5897435897436667
ASM#2959	NA	2	NA	NA	NA
ASM#2960	0.00674673694473666	2	NA	0.9840252340249999	0.9772784970803333
ASM#2961	NA	2	SE	NA	NA
ASM#2962	0.449257495412	2	NA	0.6714797176343333	0.22222222222233334
ASM#2963	0.631303407978	2	SE	0.9646367413113333	0.3333333333333333
ASM#2964	0.6406424156449999	2	NA	0.9739757489783333	0.3333333333333333
ASM#2965	0.4585965030789999	2	SE	0.6808187253013332	0.22222222222233334
ASM#2966	0.023882218339700004	47	NA	0.9611952307806667	0.9386359036630001
ASM#2967	0.025068962057266664	16	NA	0.6028027562516667	0.6044339435996666
ASM#2968	NA	2	SE	NA	NA
