ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#1603	NA	0	0	0	0	0	0	0	0	1
ASM#1604	NA	0	0	0	0	0	0	0	0	1
ASM#1605	MJ_intronretentionleft-Junction_139333_1.69E-1,MJ_intronretentionright-Junction_139333_3.85E-2,MJ_5_Junction_139337_Junction_139338_1.08E-1,MJ_intronretentionleft-Junction_139340_5.26E-2,MJ_3_Junction_139333_Junction_139334_3.81E-2,MJ_3_Junction_139333_Junction_139334_3.37E-2,MJ_intronretentionright-Junction_139340_6.75E-2,MJ_5_Junction_139337_Junction_139338_1.80E-1,MJ_5_Junction_139332_Junction_139333_5.08E-2,MJ_5_Junction_139332_Junction_139333_5.61E-2	10	0	0	0	0	0	0	0	0.0337
ASM#1606	MJ_5_Junction_139365_Junction_139366_1.38E-1,MJ_3_Junction_139362_Junction_139363_Junction_139364_6.69E-1,MJ_5_Junction_139365_Junction_139366_7.32E-2,MJ_3_Junction_139362_Junction_139363_Junction_139364_1.50E-1,MJ_3_Junction_139347_Junction_139348_1.69E-1,MJ_5_Junction_139346_Junction_139347_1.57E-1,MJ_5_Junction_139346_Junction_139347_1.28E-1,MJ_3_Junction_139349_Junction_139354_1.12E-1,MJ_3_Junction_139366_Junction_139367_2.43E-1,MJ_3_Junction_139349_Junction_139354_1.13E-1,MJ_3_Junction_139347_Junction_139348_1.41E-1,MJ_3_Junction_139366_Junction_139367_3.40E-1,MJ_5_Junction_139361_Junction_139362_4.08E-1,MJ_5_Junction_139348_Junction_139349_1.53E-1,MJ_5_Junction_139348_Junction_139349_1.13E-1,MJ_3_Junction_139362_Junction_139363_Junction_139364_7.90E-1,MJ_5_Junction_139361_Junction_139362_2.96E-1	17	0	0	0	0	0	0	0	0.0732
ASM#1607	MJ_3_Junction_139397_Junction_139398_Junction_139399_2.71E-2,MJ_intronretentionright-Junction_139403_4.19E-2,MJ_intronretentionright-Junction_139404_5.03E-2,MJ_3_Junction_139397_Junction_139398_Junction_139399_3.16E-2,MJ_intronretentionleft-Junction_139404_2.89E-2,MJ_intronretentionleft-Junction_139403_2.33E-2,MJ_intronretentionleft-Junction_139401_8.51E-2,MJ_3_Junction_139397_Junction_139398_Junction_139399_5.62E-2,MJ_intronretentionright-Junction_139401_3.75E-2	9	0	0	0	0	0	0	0	0.0233
ASM#1608	MJ_3_Junction_139424_Junction_139425_5.97E-2,MJ_intronretentionleft-Junction_139421_9.68E-2,MJ_3_Junction_139424_Junction_139425_5.98E-2,MJ_5_Junction_139423_Junction_139424_5.37E-2,MJ_5_Junction_139423_Junction_139424_5.34E-2,MJ_intronretentionright-Junction_139421_4.70E-2	6	0	0	0	0	0	0	0	0.047
ASM#1609	MJ_3_Junction_139426_Junction_139427_5.48E-1,MJ_3_Junction_139426_Junction_139427_4.74E-1	2	0	0	0	0	0	0	0	0.474
ASM#1610	NA	0	0	0	0	0	0	0	0	1
ASM#1611	NA	0	0	0	0	0	0	0	0	1
ASM#1612	MJ_intronretentionleft-Junction_139437_2.44E-1,MJ_intronretentionleft-Junction_139435_3.48E-2,MJ_intronretentionright-Junction_139437_1.18E-1,MJ_intronretentionleft-Junction_139436_2.93E-1,MJ_intronretentionright-Junction_139438_7.06E-2,MJ_5_Junction_139435_Junction_139436_Junction_139437_1.05E-1,MJ_intronretentionright-Junction_139435_1.82E-1,MJ_intronretentionright-Junction_139436_1.97E-1,MJ_intronretentionleft-Junction_139438_2.48E-2,MJ_5_Junction_139435_Junction_139436_Junction_139437_2.18E-1,MJ_5_Junction_139435_Junction_139436_Junction_139437_1.30E-1	11	0	0	0	0	0	0	0	0.0248
ASM#1613	MJ_5_Junction_139443_Junction_139444_1.09E-1,MJ_3_Junction_139444_Junction_139446_1.61E-1,MJ_5_Junction_139445_Junction_139446_4.66E-1,MJ_5_Junction_139448_Junction_139449_3.77E-1,MJ_5_Junction_139445_Junction_139446_3.50E-1,MJ_5_Junction_139448_Junction_139449_1.62E-1,MJ_5_Junction_139443_Junction_139444_1.04E-1,MJ_3_Junction_139444_Junction_139446_1.67E-1	8	0	0	0	0	0	0	0	0.104
ASM#1614	MJ_3_Junction_139453_Junction_139461_8.91E-2,MJ_intronretentionright-Junction_139478_2.99E-2,MJ_5_Junction_139463_Junction_139464_2.03E-1,MJ_5_Junction_139463_Junction_139464_2.90E-1,MJ_3_Junction_139453_Junction_139461_1.20E-1,MJ_intronretentionleft-Junction_139478_3.17E-2	6	0	0	0	0	0	0	0	0.0299
ASM#1615	MJ_5_Junction_139455_Junction_139456_4.81E-2,MJ_5_Junction_139455_Junction_139456_3.56E-2	2	0	0	0	0	0	0	0	0.0356
ASM#1616	MJ_5_Junction_139496_Junction_139497_6.37E-2,MJ_5_Junction_139492_Junction_139493_5.40E-2,MJ_intronretentionright-Junction_139493_2.46E-2,MJ_5_Junction_139496_Junction_139497_5.12E-2,MJ_5_Junction_139492_Junction_139493_5.26E-2,MJ_5_Junction_208131_Junction_208132_2.78E-2,MJ_intronretentionleft-Junction_139493_3.21E-1	7	0	0	0	0	0	0	0	0.0246
ASM#1617	MJ_3_Junction_139572_Junction_139573_5.90E-2,MJ_5_Junction_139571_Junction_139572_6.41E-2,MJ_intronretentionleft-Junction_139574_1.22E-1,MJ_5_Junction_139574_Junction_139575_1.36E-1,MJ_5_Junction_139571_Junction_139572_5.50E-2,MJ_intronretentionleft-Junction_139575_3.16E-2,MJ_5_Junction_139574_Junction_139575_1.21E-1,MJ_3_Junction_139572_Junction_139573_5.00E-2,MJ_intronretentionright-Junction_139575_4.91E-2,MJ_intronretentionright-Junction_139574_1.37E-1	10	0	0	0	0	0	0	0	0.0316
ASM#1618	NA	0	0	0	0	0	0	0	0	1
ASM#1619	NA	0	0	0	0	0	0	0	0	1
ASM#1620	MJ_3_Junction_139614_Junction_139615_6.44E-2,MJ_5_Junction_139619_Junction_139620_Junction_139621_Junction_139622_1.41E-1,MJ_5_Junction_139619_Junction_139620_Junction_139621_Junction_139622_2.26E-1,MJ_3_Junction_139617_Junction_139621_2.33E-1,MJ_5_Junction_139619_Junction_139620_Junction_139621_Junction_139622_2.69E-2,MJ_5_Junction_139616_Junction_139617_2.12E-1,MJ_intronretentionleft-Junction_139613_2.63E-2,MJ_intronretentionright-Junction_139613_2.42E-2,MJ_3_Junction_139614_Junction_139615_3.71E-2,MJ_3_Junction_139617_Junction_139621_2.01E-1,MJ_3_Junction_139622_Junction_139627_3.35E-1,MJ_5_Junction_139619_Junction_139620_Junction_139621_Junction_139622_1.64E-2,MJ_5_Junction_139616_Junction_139617_1.80E-1	13	0	0	0	0	0	0	0	0.0164
ASM#1621	MJ_3_Junction_139614_Junction_139615_3.71E-2	1	0	0	0	0	0	0	0	0.0371
ASM#1622	NA	0	0	0	0	0	0	0	0	1
ASM#1623	MJ_intronretentionright-Junction_139632_1.79E-1,MJ_intronretentionleft-Junction_139632_1.49E-1,MJ_3_Junction_139622_Junction_139627_2.07E-1	3	0	0	0	0	0	0	0	0.149
ASM#1624	MJ_3_Junction_139638_Junction_139639_1.18E-1,MJ_3_Junction_139638_Junction_139639_1.00E-1	2	0	0	0	0	0	0	0	0.1
ASM#1625	NA	0	0	0	0	0	0	0	0	1
ASM#1626	NA	0	0	0	0	0	0	0	0	1
ASM#1627	MJ_5_Junction_139673_Junction_139675_Junction_139676_1.15E-1,MJ_3_Junction_139675_Junction_139681_2.99E-1,MJ_3_Junction_139675_Junction_139681_1.92E-1,MJ_5_Junction_139673_Junction_139675_Junction_139676_3.98E-2,MJ_5_Junction_139673_Junction_139675_Junction_139676_4.49E-2	5	0	0	0	0	0	0	0	0.0398
ASM#1628	NA	0	0	0	0	0	0	0	0	1
ASM#1629	MJ_intronretentionleft-Junction_139739_6.56E-2,MJ_5_Junction_139754_Junction_139755_2.87E-1,MJ_5_Junction_139754_Junction_139755_3.61E-1,MJ_5_Junction_139751_Junction_139752_1.23E-1,MJ_5_Junction_139751_Junction_139752_9.90E-2,MJ_intronretentionright-Junction_139739_5.55E-2	6	0	0	0	0	0	0	0	0.0555
ASM#1630	NA	0	0	0	0	0	0	0	0	1
ASM#1631	MJ_5_Junction_139827_Junction_139828_8.57E-2,MJ_3_Junction_139821_Junction_139822_Junction_139825_4.47E-2,MJ_3_Junction_139823_Junction_139824_1.24E-1,MJ_3_Junction_139821_Junction_139822_Junction_139825_5.26E-2,MJ_3_Junction_139821_Junction_139822_Junction_139825_3.86E-2,MJ_3_Junction_139823_Junction_139824_1.32E-1,MJ_5_Junction_139827_Junction_139828_7.99E-2	7	0	0	0	0	0	0	0	0.0386
ASM#1632	NA	0	0	0	0	0	0	0	0	1
ASM#1633	NA	0	0	0	0	0	0	0	0	1
ASM#1634	MJ_5_Junction_139923_Junction_139924_4.75E-1,MJ_5_Junction_139920_Junction_139921_1.15E-1,MJ_5_Junction_139923_Junction_139924_4.57E-1,MJ_5_Junction_139920_Junction_139921_1.24E-1	4	0	0	0	0	0	0	0	0.115
ASM#1635	MJ_3_Junction_139926_Junction_139928_8.95E-2,MJ_5_Junction_139925_Junction_139926_1.66E-1,MJ_3_Junction_139926_Junction_139928_9.52E-2,MJ_5_Junction_139925_Junction_139926_1.71E-1	4	0	0	0	0	0	0	0	0.0895
ASM#1636	NA	0	0	0	0	0	0	0	0	1
ASM#1637	MJ_3_Junction_139954_Junction_139955_6.27E-2,MJ_intronretentionleft-Junction_139963_1.86E-1,MJ_5_Junction_139953_Junction_139954_5.35E-2,MJ_intronretentionleft-Junction_139945_8.91E-2,MJ_5_Junction_139963_Junction_139964_5.95E-2,MJ_5_Junction_139963_Junction_139964_1.39E-1,MJ_5_Junction_139953_Junction_139954_4.47E-2,MJ_intronretentionright-Junction_139964_1.93E-1,MJ_intronretentionleft-Junction_139946_1.24E-1,MJ_3_Junction_139954_Junction_139955_7.32E-2,MJ_intronretentionright-Junction_139946_5.68E-1,MJ_5_Junction_139938_Junction_139939_1.83E-1,MJ_3_Junction_139945_Junction_139946_5.43E-2,MJ_intronretentionleft-Junction_139963_1.21E-1,MJ_intronretentionright-Junction_139945_1.41E+0,MJ_intronretentionleft-Junction_139964_4.69E-1,MJ_intronretentionright-Junction_139963_1.02E-1,MJ_3_Junction_139945_Junction_139946_7.47E-2,MJ_5_Junction_139938_Junction_139939_6.59E-2	19	0	0	0	0	0	0	0	0.0447
ASM#1638	MJ_3_Junction_139973_Junction_139975_7.50E-2,MJ_5_Junction_139967_Junction_139968_Junction_139969_1.45E-1,MJ_5_Junction_139977_Junction_139978_5.73E-1,MJ_5_Junction_139967_Junction_139968_Junction_139969_1.28E-1,MJ_3_Junction_139969_Junction_139972_1.58E-1,MJ_3_Junction_139969_Junction_139972_2.25E-1,MJ_5_Junction_139977_Junction_139978_6.63E-1,MJ_5_Junction_139967_Junction_139968_Junction_139969_2.02E-1,MJ_3_Junction_139973_Junction_139975_8.21E-2	9	0	0	0	0	0	0	0	0.075
ASM#1639	MJ_5_Junction_139984_Junction_139985_1.29E-1,MJ_5_Junction_139984_Junction_139985_2.06E-1,MJ_3_Junction_139985_Junction_139987_Junction_139988_1.74E-1,MJ_3_Junction_139985_Junction_139987_Junction_139988_1.40E-1,MJ_3_Junction_139985_Junction_139987_Junction_139988_1.56E-1	5	0	0	0	0	0	0	0	0.129
ASM#1640	NA	0	0	0	0	0	0	0	0	1
ASM#1641	MJ_3_Junction_140027_Junction_140029_2.88E-1,MJ_5_Junction_140026_Junction_140027_2.60E-1,MJ_5_Junction_140026_Junction_140027_4.83E-1,MJ_3_Junction_140027_Junction_140029_1.63E-1	4	0	0	0	0	0	0	0	0.163
ASM#1642	NA	0	0	0	0	0	0	0	0	1
ASM#1643	NA	0	0	0	0	0	0	0	0	1
ASM#1644	MJ_5_Junction_140076_Junction_140077_1.61E-1,MJ_5_Junction_140076_Junction_140077_1.56E-1,MJ_3_Junction_140077_Junction_140078_1.49E-1,MJ_3_Junction_140077_Junction_140078_1.82E-1	4	0	0	0	0	0	0	0	0.149
ASM#1645	MJ_5_Junction_140091_Junction_140092_1.56E-1,MJ_5_Junction_140091_Junction_140092_2.01E-1,MJ_3_Junction_140092_Junction_140093_2.68E-1,MJ_3_Junction_140092_Junction_140093_2.38E-1	4	0	0	0	0	0	0	0	0.156
ASM#1646	MJ_intronretentionleft-Junction_140125_8.08E-2,MJ_intronretentionright-Junction_140125_3.16E-1,MJ_3_Junction_140117_Junction_140121_5.43E-1,MJ_3_Junction_140117_Junction_140121_3.42E-1	4	0	0	0	0	0	0	0	0.0808
ASM#1647	NA	0	0	0	0	0	0	0	0	1
ASM#1648	MJ_5_Junction_140139_Junction_140140_5.88E-1,MJ_5_Junction_140139_Junction_140140_5.11E-1	2	0	0	0	0	0	0	0	0.511
ASM#1649	NA	0	0	0	0	0	0	0	0	1
ASM#1650	MJ_3_Junction_140146_Junction_140147_6.03E-2,MJ_3_Junction_140146_Junction_140147_5.70E-2	2	0	0	0	0	0	0	0	0.057
ASM#1651	MJ_3_Junction_140150_Junction_140151_2.19E-2,MJ_intronretentionright-Junction_140154_3.97E-2,MJ_5_Junction_140149_Junction_140150_2.40E-2,MJ_5_Junction_140149_Junction_140150_2.49E-2,MJ_3_Junction_140150_Junction_140151_2.11E-2,MJ_intronretentionleft-Junction_140154_1.89E-2	6	0	0	0	0	0	0	0	0.0189
ASM#1652	NA	0	0	0	0	0	0	0	0	1
ASM#1653	MJ_5_Junction_140206_Junction_140207_Junction_140209_3.91E-2,MJ_3_Junction_140209_Junction_140210_3.96E-2,MJ_3_Junction_140209_Junction_140210_3.43E-2,MJ_5_Junction_140206_Junction_140207_Junction_140209_7.22E-2,MJ_5_Junction_140221_Junction_140222_4.64E-2,MJ_5_Junction_140206_Junction_140207_Junction_140209_2.79E-2,MJ_intronretentionleft-Junction_140220_7.48E-2,MJ_intronretentionright-Junction_140220_1.71E-1,MJ_5_Junction_140221_Junction_140222_5.23E-2	9	0	0	0	0	0	0	0	0.0279
ASM#1654	NA	0	0	0	0	0	0	0	0	1
ASM#1655	MJ_5_Junction_140232_Junction_140233_4.55E-1,MJ_3_Junction_140233_Junction_140234_1.42E-1,MJ_5_Junction_140232_Junction_140233_5.13E-1,MJ_3_Junction_140233_Junction_140234_1.26E-1	4	0	0	0	0	0	0	0	0.126
ASM#1656	NA	0	0	0	0	0	0	0	0	1
ASM#1657	NA	0	0	0	0	0	0	0	0	1
ASM#1658	MJ_3_Junction_140292_Junction_140293_1.30E-1,MJ_3_Junction_140292_Junction_140293_1.81E-1	2	0	0	0	0	0	0	0	0.13
ASM#1659	NA	0	0	0	0	0	0	0	0	1
ASM#1660	MJ_5_Junction_140310_Junction_140311_4.57E-2,MJ_3_Junction_140311_Junction_140312_4.59E-2,MJ_intronretentionleft-Junction_140308_1.57E-1,MJ_intronretentionleft-Junction_140307_5.81E-2,MJ_3_Junction_140311_Junction_140312_6.35E-2,MJ_intronretentionright-Junction_140308_5.12E-2,MJ_5_Junction_140310_Junction_140311_5.59E-2,MJ_intronretentionright-Junction_140307_1.04E-1	8	0	0	0	0	0	0	0	0.0457
ASM#1661	MJ_3_Junction_140327_Junction_140329_4.47E-1,MJ_5_Junction_140326_Junction_140327_5.31E-1,MJ_5_Junction_140319_Junction_140320_1.64E-1,MJ_5_Junction_140326_Junction_140327_3.04E-1,MJ_5_Junction_140319_Junction_140320_1.21E-1	5	0	0	0	0	0	0	0	0.121
ASM#1662	MJ_3_Junction_140327_Junction_140329_4.47E-1,MJ_5_Junction_140326_Junction_140327_5.31E-1,MJ_5_Junction_140326_Junction_140327_3.04E-1	3	0	0	0	0	0	0	0	0.304
ASM#1663	NA	0	0	0	0	0	0	0	0	1
ASM#1664	NA	0	0	0	0	0	0	0	0	1
ASM#1665	MJ_3_Junction_140361_Junction_140363_Junction_140364_1.04E-1,MJ_3_Junction_140361_Junction_140363_Junction_140364_1.59E-1,MJ_3_Junction_140361_Junction_140363_Junction_140364_6.33E-2,MJ_5_Junction_140360_Junction_140361_1.16E-1,MJ_5_Junction_140362_Junction_140363_2.65E-1,MJ_5_Junction_140362_Junction_140363_2.24E-1,MJ_5_Junction_140360_Junction_140361_6.93E-2	7	0	0	0	0	0	0	0	0.0633
ASM#1666	NA	0	0	0	0	0	0	0	0	1
ASM#1667	NA	0	0	0	0	0	0	0	0	1
ASM#1668	NA	0	0	0	0	0	0	0	0	1
ASM#1669	NA	0	0	0	0	0	0	0	0	1
ASM#1670	MJ_intronretentionright-Junction_140484_1.09E-1,MJ_5_Junction_140483_Junction_140484_2.02E-1,MJ_3_Junction_140484_Junction_140486_4.23E-1,MJ_3_Junction_140484_Junction_140486_3.53E-1,MJ_intronretentionleft-Junction_140484_7.89E-2,MJ_3_Junction_140483_Junction_140485_1.01E+0,MJ_intronretentionleft-Junction_140486_6.66E-1,MJ_intronretentionright-Junction_140486_6.92E-1,MJ_3_Junction_140483_Junction_140485_6.14E-1,MJ_5_Junction_140483_Junction_140484_6.09E-1	10	0	0	0	0	0	0	0	0.0789
ASM#1671	MJ_intronretentionright-Junction_140494_3.27E-2,MJ_intronretentionleft-Junction_140494_4.00E-2	2	0	0	0	0	0	0	0	0.0327
ASM#1672	NA	0	0	0	0	0	0	0	0	1
ASM#1673	MJ_5_Junction_140573_Junction_140575_1.59E-1,MJ_3_Junction_140575_Junction_140576_1.50E-1,MJ_5_Junction_140573_Junction_140575_1.64E-1,MJ_3_Junction_140575_Junction_140576_1.55E-1	4	0	0	0	0	0	0	0	0.15
ASM#1674	NA	0	0	0	0	0	0	0	0	1
ASM#1675	MJ_3_Junction_140592_Junction_140593_3.85E-2,MJ_5_Junction_140594_Junction_140595_Junction_140596_1.89E-1,MJ_intronretentionright-Junction_140596_7.16E-2,MJ_intronretentionleft-Junction_140596_6.17E-2,MJ_5_Junction_140594_Junction_140595_Junction_140596_5.18E-2,MJ_3_Junction_140592_Junction_140593_5.10E-2,MJ_5_Junction_140594_Junction_140595_Junction_140596_1.34E-1	7	0	0	0	0	0	0	0	0.0385
ASM#1676	MJ_intronretentionleft-Junction_140598_1.52E-1,MJ_intronretentionright-Junction_140598_1.19E-1	2	0	0	0	0	0	0	0	0.119
ASM#1677	MJ_5_Junction_140618_Junction_140621_1.49E+0,MJ_5_Junction_140618_Junction_140621_1.17E+0	2	0	0	0	0	0	0	0	1
ASM#1678	MJ_5_Junction_140646_Junction_140647_1.02E-1,MJ_5_Junction_140646_Junction_140647_1.55E-1,MJ_3_Junction_140647_Junction_140648_8.32E-2,MJ_3_Junction_140647_Junction_140648_1.37E-1	4	0	0	0	0	0	0	0	0.0832
ASM#1679	MJ_5_Junction_140646_Junction_140647_1.55E-1,MJ_3_Junction_140647_Junction_140648_8.32E-2,MJ_5_Junction_140646_Junction_140647_1.02E-1	3	0	0	0	0	0	0	0	0.0832
ASM#1680	MJ_5_Junction_140655_Junction_140656_1.55E-1,MJ_5_Junction_140655_Junction_140656_1.97E-1	2	0	0	0	0	0	0	0	0.155
ASM#1681	MJ_3_Junction_140663_Junction_140665_1.86E-1,MJ_intronretentionleft-Junction_140671_2.52E-1,MJ_3_Junction_140663_Junction_140665_2.22E-1,MJ_intronretentionright-Junction_140671_7.74E-2	4	0	0	0	0	0	0	0	0.0774
ASM#1682	MJ_5_Junction_140677_Junction_140678_4.37E-1,MJ_3_Junction_140678_Junction_140679_2.14E-1,MJ_3_Junction_140678_Junction_140679_2.91E-1,MJ_5_Junction_140677_Junction_140678_3.68E-1	4	0	0	0	0	0	0	0	0.214
ASM#1683	MJ_intronretentionleft-Junction_140684_3.68E-2,MJ_intronretentionright-Junction_140684_2.79E-2	2	0	0	0	0	0	0	0	0.0279
ASM#1684	NA	0	0	0	0	0	0	0	0	1
ASM#1685	NA	0	0	0	0	0	0	0	0	1
ASM#1686	MJ_5_Junction_140713_Junction_140714_2.75E-1,MJ_5_Junction_140713_Junction_140714_2.22E-1,MJ_5_Junction_140716_Junction_140717_7.21E-2,MJ_5_Junction_140716_Junction_140717_7.67E-2	4	0	0	0	0	0	0	0	0.0721
ASM#1687	NA	0	0	0	0	0	0	0	0	1
ASM#1688	MJ_3_Junction_117417_Junction_117418_1.36E-1,MJ_3_Junction_117425_Junction_117426_1.37E-1,MJ_5_Junction_117424_Junction_117425_6.34E-2,MJ_3_Junction_117417_Junction_117418_1.34E-1,MJ_3_Junction_117425_Junction_117426_1.46E-1,MJ_3_Junction_117408_Junction_117409_5.49E-1,MJ_intronretentionleft-Junction_117402_1.76E-1,MJ_3_Junction_140755_Junction_140756_1.40E-2,MJ_intronretentionright-Junction_117402_7.66E-2,MJ_3_Junction_117408_Junction_117409_2.50E-1,MJ_5_Junction_117424_Junction_117425_6.02E-2	11	0	0	0	0	0	0	0	0.014
ASM#1689	NA	0	0	0	0	0	0	0	0	1
ASM#1690	NA	0	0	0	0	0	0	0	0	1
ASM#1691	NA	0	0	0	0	0	0	0	0	1
ASM#1692	MJ_3_Junction_117480_Junction_117481_1.65E-1,MJ_3_Junction_117480_Junction_117481_1.37E-1	2	0	0	0	0	0	0	0	0.137
ASM#1693	NA	0	0	0	0	0	0	0	0	1
ASM#1694	MJ_intronretentionleft-Junction_117524_1.42E-1,MJ_intronretentionleft-Junction_117516_3.88E-2,MJ_3_Junction_117494_Junction_117495_3.01E-2,MJ_5_Junction_117523_Junction_117524_3.13E-2,MJ_intronretentionleft-Junction_117512_1.18E-1,MJ_intronretentionleft-Junction_117513_1.11E-1,MJ_intronretentionright-Junction_117513_2.92E-2,MJ_5_Junction_117523_Junction_117524_3.30E-2,MJ_3_Junction_117507_Junction_117511_5.30E-2,MJ_intronretentionleft-Junction_117518_2.55E-2,MJ_intronretentionright-Junction_117516_2.68E-1,MJ_3_Junction_117501_Junction_117502_3.37E-1,MJ_intronretentionright-Junction_117517_1.44E-1,MJ_5_Junction_117517_Junction_117518_3.56E-2,MJ_intronretentionright-Junction_117512_1.42E-1,MJ_intronretentionright-Junction_117518_1.61E-1,MJ_intronretentionright-Junction_117524_4.63E-2,MJ_3_Junction_117507_Junction_117511_4.94E-2,MJ_3_Junction_117501_Junction_117502_4.65E-1,MJ_5_Junction_117506_Junction_117507_5.93E-2,MJ_intronretentionleft-Junction_117520_1.23E-1,MJ_intronretentionright-Junction_117520_1.72E-1,MJ_3_Junction_117494_Junction_117495_2.97E-2,MJ_5_Junction_117506_Junction_117507_6.32E-2,MJ_intronretentionleft-Junction_117517_2.99E-2,MJ_5_Junction_117517_Junction_117518_3.50E-2	26	0	0	0	0	0	0	0	0.0255
ASM#1695	MJ_5_Junction_117552_Junction_117553_4.43E-2,MJ_5_Junction_117552_Junction_117553_4.71E-2	2	0	0	0	0	0	0	0	0.0443
ASM#1696	MJ_intronretentionright-Junction_117564_6.44E-2,MJ_intronretentionleft-Junction_117564_1.29E-1	2	0	0	0	0	0	0	0	0.0644
ASM#1697	MJ_3_Junction_117572_Junction_117573_4.41E-2,MJ_3_Junction_117572_Junction_117573_3.75E-2	2	0	0	0	0	0	0	0	0.0375
ASM#1698	MJ_3_Junction_117580_Junction_117582_Junction_117583_7.19E-2,MJ_3_Junction_117580_Junction_117582_Junction_117583_8.75E-2,MJ_3_Junction_117580_Junction_117582_Junction_117583_8.84E-2	3	0	0	0	0	0	0	0	0.0719
ASM#1699	MJ_5_Junction_117628_Junction_117629_2.47E-2,MJ_5_Junction_117628_Junction_117629_2.46E-2,MJ_3_Junction_117629_Junction_117630_4.39E-2,MJ_3_Junction_117629_Junction_117630_4.40E-2	4	0	0	0	0	0	0	0	0.0246
ASM#1700	MJ_3_Junction_117636_Junction_117637_2.59E-2,MJ_3_Junction_117636_Junction_117637_2.47E-2	2	0	0	0	0	0	0	0	0.0247
ASM#1701	NA	0	0	0	0	0	0	0	0	1
ASM#1702	NA	0	0	0	0	0	0	0	0	1
ASM#1703	NA	0	0	0	0	0	0	0	0	1
ASM#1704	NA	0	0	0	0	0	0	0	0	1
ASM#1705	MJ_3_Junction_117723_Junction_117724_7.02E-2,MJ_3_Junction_117723_Junction_117724_9.28E-2	2	0	0	0	0	0	0	0	0.0702
ASM#1706	MJ_intronretentionright-Junction_117729_1.94E-1,MJ_5_Junction_117730_Junction_117731_4.00E-1,MJ_intronretentionleft-Junction_117729_2.54E-1,MJ_5_Junction_117730_Junction_117731_5.90E-1,MJ_5_Junction_117726_Junction_117727_1.36E-1,MJ_3_Junction_117729_Junction_117731_1.42E-1,MJ_5_Junction_117726_Junction_117727_1.48E-1,MJ_3_Junction_117729_Junction_117731_1.29E-1,MJ_3_Junction_117727_Junction_117728_4.34E-2,MJ_3_Junction_117727_Junction_117728_4.88E-2	10	0	0	0	0	0	0	0	0.0434
ASM#1707	MJ_5_Junction_117732_Junction_117734_4.59E-1,MJ_3_Junction_117734_Junction_117736_7.19E-2,MJ_5_Junction_117739_Junction_117740_4.96E-2,MJ_5_Junction_117732_Junction_117734_2.92E-1,MJ_5_Junction_117739_Junction_117740_4.03E-2,MJ_3_Junction_117734_Junction_117736_1.14E-1	6	0	0	0	0	0	0	0	0.0403
ASM#1708	NA	0	0	0	0	0	0	0	0	1
ASM#1709	NA	0	0	0	0	0	0	0	0	1
ASM#1710	NA	0	0	0	0	0	0	0	0	1
ASM#1711	MJ_intronretentionright-Junction_117806_1.85E-1,MJ_intronretentionleft-Junction_117806_9.56E-2	2	0	0	0	0	0	0	0	0.0956
ASM#1712	MJ_5_Junction_117825_Junction_117826_3.62E-2,MJ_3_Junction_117820_Junction_117825_1.16E-1,MJ_5_Junction_117819_Junction_117820_Junction_117821_Junction_117822_2.20E-1,MJ_3_Junction_117820_Junction_117825_1.10E-1,MJ_5_Junction_117819_Junction_117820_Junction_117821_Junction_117822_3.07E-2,MJ_3_Junction_117821_Junction_117826_3.99E-2,MJ_intronretentionleft-Junction_117821_9.83E-2,MJ_5_Junction_117819_Junction_117820_Junction_117821_Junction_117822_3.52E-2,MJ_5_Junction_117825_Junction_117826_3.52E-2,MJ_intronretentionleft-Junction_117822_3.38E-1,MJ_5_Junction_117819_Junction_117820_Junction_117821_Junction_117822_4.33E-2,MJ_intronretentionright-Junction_117822_2.71E-1,MJ_intronretentionright-Junction_117821_1.72E-2,MJ_3_Junction_117821_Junction_117826_3.73E-2	14	0	0	0	0	0	0	0	0.0172
ASM#1713	MJ_5_Junction_117834_Junction_117835_6.83E-2,MJ_5_Junction_117829_Junction_117830_1.68E-1,MJ_3_Junction_117829_Junction_117832_9.63E-2,MJ_3_Junction_117829_Junction_117832_9.10E-2,MJ_3_Junction_117835_Junction_117836_9.14E-2,MJ_5_Junction_117829_Junction_117830_1.35E-1,MJ_3_Junction_117827_Junction_117828_3.29E-1,MJ_5_Junction_117834_Junction_117835_7.23E-2,MJ_3_Junction_117827_Junction_117828_2.78E-1,MJ_3_Junction_117835_Junction_117836_8.71E-2	10	0	0	0	0	0	0	0	0.0683
ASM#1714	MJ_3_Junction_117850_Junction_117851_Junction_117852_6.19E-2,MJ_5_Junction_117849_Junction_117850_7.04E-2,MJ_5_Junction_117849_Junction_117850_6.49E-2,MJ_3_Junction_117850_Junction_117851_Junction_117852_3.62E-2,MJ_3_Junction_117850_Junction_117851_Junction_117852_4.30E-2	5	0	0	0	0	0	0	0	0.0362
ASM#1715	MJ_5_Junction_117930_Junction_117931_1.22E-1,MJ_5_Junction_117930_Junction_117931_6.20E-2	2	0	0	0	0	0	0	0	0.062
ASM#1716	NA	0	0	0	0	0	0	0	0	1
ASM#1717	MJ_3_Junction_117944_Junction_117949_1.97E-2,MJ_3_Junction_117944_Junction_117949_2.01E-2	2	0	0	0	0	0	0	0	0.0197
ASM#1718	NA	0	0	0	0	0	0	0	0	1
